Solution not found :(
c [1, 5, 0, 10, 2, 7, 3, 8, 4, 6, 11, 9]
d [1, 5, 10, 0, 2, 7, 3, 8, 4, 6, 11, 9]
h [1, 5, 10, 8, 2, 7, 3, 0, 4, 6, 11, 9]
l [1, 5, 10, 8, 2, 7, 3, 9, 4, 6, 11, 0]
k [1, 5, 10, 8, 2, 7, 3, 9, 4, 6, 0, 11]
g [1, 5, 10, 8, 2, 7, 0, 9, 4, 6, 3, 11]
c [1, 5, 0, 8, 2, 7, 10, 9, 4, 6, 3, 11]
d [1, 5, 8, 0, 2, 7, 10, 9, 4, 6, 3, 11]
h [1, 5, 8, 9, 2, 7, 10, 0, 4, 6, 3, 11]
l [1, 5, 8, 9, 2, 7, 10, 11, 4, 6, 3, 0]
k [1, 5, 8, 9, 2, 7, 10, 11, 4, 6, 0, 3]
h [1, 5, 8, 9, 2, 7, 10, 0, 4, 6, 11, 3]
d [1, 5, 8, 0, 2, 7, 10, 9, 4, 6, 11, 3]
g [1, 5, 8, 10, 2, 7, 0, 9, 4, 6, 11, 3]
c [1, 5, 0, 10, 2, 7, 8, 9, 4, 6, 11, 3]
d [1, 5, 10, 0, 2, 7, 8, 9, 4, 6, 11, 3]
h [1, 5, 10, 9, 2, 7, 8, 0, 4, 6, 11, 3]
l [1, 5, 10, 9, 2, 7, 8, 3, 4, 6, 11, 0]
k [1, 5, 10, 9, 2, 7, 8, 3, 4, 6, 0, 11]
g [1, 5, 10, 9, 2, 7, 0, 3, 4, 6, 8, 11]
c [1, 5, 0, 9, 2, 7, 10, 3, 4, 6, 8, 11]
d [1, 5, 9, 0, 2, 7, 10, 3, 4, 6, 8, 11]
h [1, 5, 9, 3, 2, 7, 10, 0, 4, 6, 8, 11]
l [1, 5, 9, 3, 2, 7, 10, 11, 4, 6, 8, 0]
k [1, 5, 9, 3, 2, 7, 10, 11, 4, 6, 0, 8]
g [1, 5, 9, 3, 2, 7, 0, 11, 4, 6, 10, 8]
c [1, 5, 0, 3, 2, 7, 9, 11, 4, 6, 10, 8]
d [1, 5, 3, 0, 2, 7, 9, 11, 4, 6, 10, 8]
h [1, 5, 3, 11, 2, 7, 9, 0, 4, 6, 10, 8]
l [1, 5, 3, 11, 2, 7, 9, 8, 4, 6, 10, 0]
k [1, 5, 3, 11, 2, 7, 9, 8, 4, 6, 0, 10]
g [1, 5, 3, 11, 2, 7, 0, 8, 4, 6, 9, 10]
c [1, 5, 0, 11, 2, 7, 3, 8, 4, 6, 9, 10]
d [1, 5, 11, 0, 2, 7, 3, 8, 4, 6, 9, 10]
h [1, 5, 11, 8, 2, 7, 3, 0, 4, 6, 9, 10]
l [1, 5, 11, 8, 2, 7, 3, 10, 4, 6, 9, 0]
k [1, 5, 11, 8, 2, 7, 3, 10, 4, 6, 0, 9]
g [1, 5, 11, 8, 2, 7, 0, 10, 4, 6, 3, 9]
c [1, 5, 0, 8, 2, 7, 11, 10, 4, 6, 3, 9]
d [1, 5, 8, 0, 2, 7, 11, 10, 4, 6, 3, 9]
h [1, 5, 8, 10, 2, 7, 11, 0, 4, 6, 3, 9]
l [1, 5, 8, 10, 2, 7, 11, 9, 4, 6, 3, 0]
k [1, 5, 8, 10, 2, 7, 11, 3, 4, 6, 0, 9]
g [1, 5, 8, 10, 2, 7, 0, 3, 4, 6, 11, 9]
c [1, 5, 0, 10, 2, 7, 8, 3, 4, 6, 11, 9]
d [1, 5, 10, 0, 2, 7, 8, 3, 4, 6, 11, 9]
h [1, 5, 10, 3, 2, 7, 8, 0, 4, 6, 11, 9]
l [1, 5, 10, 3, 2, 7, 8, 9, 4, 6, 11, 0]
k [1, 5, 10, 3, 2, 7, 8, 9, 4, 6, 0, 11]
g [1, 5, 10, 3, 2, 7, 0, 9, 4, 6, 8, 11]
d [1, 5, 10, 0, 2, 7, 3, 9, 4, 6, 8, 11]
c [1, 5, 0, 10, 2, 7, 3, 9, 4, 6, 8, 11]
h [1, 5, 9, 10, 2, 7, 3, 0, 4, 6, 8, 11]
d [1, 5, 9, 0, 2, 7, 3, 10, 4, 6, 8, 11]
c [1, 5, 0, 9, 2, 7, 3, 10, 4, 6, 8, 11]
g [1, 5, 3, 9, 2, 7, 0, 10, 4, 6, 8, 11]
d [1, 5, 3, 0, 2, 7, 9, 10, 4, 6, 8, 11]
h [1, 5, 3, 10, 2, 7, 9, 0, 4, 6, 8, 11]
l [1, 5, 3, 10, 2, 7, 9, 11, 4, 6, 8, 0]
k [1, 5, 3, 10, 2, 7, 9, 11, 4, 6, 0, 8]
h [1, 5, 3, 10, 2, 7, 9, 0, 4, 6, 11, 8]
d [1, 5, 3, 0, 2, 7, 9, 10, 4, 6, 11, 8]
g [1, 5, 3, 9, 2, 7, 0, 10, 4, 6, 11, 8]
c [1, 5, 0, 9, 2, 7, 3, 10, 4, 6, 11, 8]
d [1, 5, 9, 0, 2, 7, 3, 10, 4, 6, 11, 8]
h [1, 5, 9, 10, 2, 7, 3, 0, 4, 6, 11, 8]
l [1, 5, 9, 10, 2, 7, 3, 8, 4, 6, 11, 0]
g [1, 5, 9, 10, 2, 7, 0, 8, 4, 6, 11, 3]
c [1, 5, 0, 10, 2, 7, 9, 8, 4, 6, 11, 3]
d [1, 5, 10, 0, 2, 7, 9, 8, 4, 6, 11, 3]
h [1, 5, 10, 8, 2, 7, 9, 0, 4, 6, 11, 3]
l [1, 5, 10, 8, 2, 7, 9, 3, 4, 6, 11, 0]
k [1, 5, 10, 8, 2, 7, 9, 3, 4, 6, 0, 11]
g [1, 5, 10, 8, 2, 7, 0, 3, 4, 6, 9, 11]
c [1, 5, 0, 8, 2, 7, 10, 3, 4, 6, 9, 11]
d [1, 5, 8, 0, 2, 7, 10, 3, 4, 6, 9, 11]
h [1, 5, 8, 3, 2, 7, 10, 0, 4, 6, 9, 11]
l [1, 5, 8, 3, 2, 7, 10, 11, 4, 6, 9, 0]
k [1, 5, 8, 3, 2, 7, 10, 11, 4, 6, 0, 9]
g [1, 5, 8, 3, 2, 7, 0, 11, 4, 6, 10, 9]
c [1, 5, 0, 3, 2, 7, 8, 11, 4, 6, 10, 9]
d [1, 5, 3, 0, 2, 7, 8, 11, 4, 6, 10, 9]
h [1, 5, 3, 11, 2, 7, 8, 0, 4, 6, 10, 9]
l [1, 5, 3, 11, 2, 7, 8, 9, 4, 6, 10, 0]
k [1, 5, 3, 11, 2, 7, 8, 9, 4, 6, 0, 10]
g [1, 5, 3, 11, 2, 7, 0, 9, 4, 6, 8, 10]
c [1, 5, 0, 11, 2, 7, 3, 9, 4, 6, 8, 10]
d [1, 5, 11, 0, 2, 7, 3, 9, 4, 6, 8, 10]
h [1, 5, 11, 9, 2, 7, 3, 0, 4, 6, 8, 10]
l [1, 5, 11, 9, 2, 7, 3, 10, 4, 6, 8, 0]
k [1, 5, 11, 9, 2, 7, 3, 10, 4, 6, 0, 8]
g [1, 5, 11, 9, 2, 7, 0, 10, 4, 6, 3, 8]
c [1, 5, 0, 9, 2, 7, 11, 10, 4, 6, 3, 8]
d [1, 5, 9, 0, 2, 7, 11, 10, 4, 6, 3, 8]
h [1, 5, 9, 10, 2, 7, 11, 0, 4, 6, 3, 8]
l [1, 5, 9, 10, 2, 7, 11, 8, 4, 6, 3, 0]
g [1, 5, 9, 10, 2, 7, 0, 8, 4, 6, 3, 11]
c [1, 5, 0, 10, 2, 7, 9, 8, 4, 6, 3, 11]
d [1, 5, 10, 0, 2, 7, 9, 8, 4, 6, 3, 11]
g [1, 5, 10, 9, 2, 7, 0, 8, 4, 6, 3, 11]
l [1, 5, 10, 9, 2, 7, 11, 8, 4, 6, 3, 0]
k [1, 5, 10, 9, 2, 7, 11, 8, 4, 6, 0, 3]
h [1, 5, 10, 9, 2, 7, 11, 0, 4, 6, 8, 3]
d [1, 5, 10, 0, 2, 7, 11, 9, 4, 6, 8, 3]
g [1, 5, 10, 11, 2, 7, 0, 9, 4, 6, 8, 3]
c [1, 5, 0, 11, 2, 7, 10, 9, 4, 6, 8, 3]
d [1, 5, 11, 0, 2, 7, 10, 9, 4, 6, 8, 3]
h [1, 5, 11, 9, 2, 7, 10, 0, 4, 6, 8, 3]
l [1, 5, 11, 9, 2, 7, 10, 3, 4, 6, 8, 0]
k [1, 5, 11, 9, 2, 7, 10, 3, 4, 6, 0, 8]
g [1, 5, 11, 9, 2, 7, 0, 3, 4, 6, 10, 8]
c [1, 5, 0, 9, 2, 7, 11, 3, 4, 6, 10, 8]
d [1, 5, 9, 0, 2, 7, 11, 3, 4, 6, 10, 8]
h [1, 5, 3, 9, 2, 7, 11, 0, 4, 6, 10, 8]
d [1, 5, 3, 0, 2, 7, 11, 9, 4, 6, 10, 8]
c [1, 5, 0, 3, 2, 7, 11, 9, 4, 6, 10, 8]
g [1, 5, 11, 3, 2, 7, 0, 9, 4, 6, 10, 8]
d [1, 5, 11, 0, 2, 7, 3, 9, 4, 6, 10, 8]
c [1, 5, 0, 11, 2, 7, 3, 9, 4, 6, 10, 8]
h [1, 5, 9, 11, 2, 7, 3, 0, 4, 6, 10, 8]
l [1, 5, 9, 11, 2, 7, 3, 8, 4, 6, 10, 0]
k [1, 5, 9, 11, 2, 7, 3, 8, 4, 6, 0, 10]
g [1, 5, 9, 11, 2, 7, 0, 8, 4, 6, 3, 10]
c [1, 5, 0, 11, 2, 7, 9, 8, 4, 6, 3, 10]
d [1, 5, 11, 0, 2, 7, 9, 8, 4, 6, 3, 10]
h [1, 5, 11, 8, 2, 7, 9, 0, 4, 6, 3, 10]
k [1, 5, 11, 8, 2, 7, 9, 3, 4, 6, 0, 10]
l [1, 5, 11, 8, 2, 7, 9, 3, 4, 6, 10, 0]
h [1, 5, 11, 8, 2, 7, 9, 0, 4, 6, 10, 3]
d [1, 5, 11, 0, 2, 7, 9, 8, 4, 6, 10, 3]
g [1, 5, 11, 9, 2, 7, 0, 8, 4, 6, 10, 3]
c [1, 5, 0, 9, 2, 7, 11, 8, 4, 6, 10, 3]
d [1, 5, 9, 0, 2, 7, 11, 8, 4, 6, 10, 3]
h [1, 5, 9, 8, 2, 7, 11, 0, 4, 6, 10, 3]
l [1, 5, 9, 8, 2, 7, 11, 3, 4, 6, 10, 0]
k [1, 5, 9, 8, 2, 7, 11, 3, 4, 6, 0, 10]
g [1, 5, 9, 8, 2, 7, 0, 3, 4, 6, 11, 10]
c [1, 5, 0, 8, 2, 7, 9, 3, 4, 6, 11, 10]
d [1, 5, 8, 0, 2, 7, 9, 3, 4, 6, 11, 10]
h [1, 5, 8, 3, 2, 7, 9, 0, 4, 6, 11, 10]
l [1, 5, 8, 3, 2, 7, 9, 10, 4, 6, 11, 0]
k [1, 5, 8, 3, 2, 7, 9, 10, 4, 6, 0, 11]
h [1, 5, 8, 3, 2, 7, 9, 0, 4, 6, 10, 11]
d [1, 5, 8, 0, 2, 7, 9, 3, 4, 6, 10, 11]
g [1, 5, 8, 9, 2, 7, 0, 3, 4, 6, 10, 11]
c [1, 5, 0, 9, 2, 7, 8, 3, 4, 6, 10, 11]
d [1, 5, 9, 0, 2, 7, 8, 3, 4, 6, 10, 11]
h [1, 5, 9, 3, 2, 7, 8, 0, 4, 6, 10, 11]
k [1, 5, 9, 3, 2, 7, 8, 10, 4, 6, 0, 11]
l [1, 5, 9, 3, 2, 7, 8, 10, 4, 6, 11, 0]
h [1, 5, 9, 3, 2, 7, 8, 0, 4, 6, 11, 10]
k [1, 5, 9, 3, 2, 7, 8, 11, 4, 6, 0, 10]
j [1, 5, 9, 3, 2, 7, 8, 11, 4, 0, 6, 10]
f [1, 5, 9, 3, 2, 0, 8, 11, 4, 7, 6, 10]
b [1, 0, 9, 3, 2, 5, 8, 11, 4, 7, 6, 10]
c [1, 9, 0, 3, 2, 5, 8, 11, 4, 7, 6, 10]
d [1, 9, 3, 0, 2, 5, 8, 11, 4, 7, 6, 10]
h [1, 9, 3, 11, 2, 5, 8, 0, 4, 7, 6, 10]
l [1, 9, 3, 11, 2, 5, 8, 10, 4, 7, 6, 0]
k [1, 9, 3, 11, 2, 5, 8, 10, 4, 7, 0, 6]
g [1, 9, 3, 11, 2, 5, 0, 10, 4, 7, 8, 6]
c [1, 9, 0, 11, 2, 5, 3, 10, 4, 7, 8, 6]
d [1, 9, 11, 0, 2, 5, 3, 10, 4, 7, 8, 6]
h [1, 9, 11, 10, 2, 5, 3, 0, 4, 7, 8, 6]
l [1, 9, 11, 10, 2, 5, 3, 6, 4, 7, 8, 0]
k [1, 9, 11, 10, 2, 5, 3, 6, 4, 7, 0, 8]
g [1, 9, 11, 10, 2, 5, 0, 6, 4, 7, 3, 8]
c [1, 9, 0, 10, 2, 5, 11, 6, 4, 7, 3, 8]
d [1, 9, 10, 0, 2, 5, 11, 6, 4, 7, 3, 8]
h [1, 9, 10, 6, 2, 5, 11, 0, 4, 7, 3, 8]
l [1, 9, 10, 6, 2, 5, 11, 8, 4, 7, 3, 0]
k [1, 9, 10, 6, 2, 5, 11, 8, 4, 7, 0, 3]
g [1, 9, 10, 6, 2, 5, 0, 8, 4, 7, 11, 3]
c [1, 9, 0, 6, 2, 5, 10, 8, 4, 7, 11, 3]
d [1, 9, 6, 0, 2, 5, 10, 8, 4, 7, 11, 3]
h [1, 9, 6, 8, 2, 5, 10, 0, 4, 7, 11, 3]
l [1, 9, 6, 8, 2, 5, 10, 3, 4, 7, 11, 0]
k [1, 9, 6, 8, 2, 5, 10, 3, 4, 7, 0, 11]
g [1, 9, 6, 8, 2, 5, 0, 3, 4, 7, 10, 11]
c [1, 9, 0, 8, 2, 5, 6, 3, 4, 7, 10, 11]
d [1, 9, 8, 0, 2, 5, 6, 3, 4, 7, 10, 11]
h [1, 9, 8, 3, 2, 5, 6, 0, 4, 7, 10, 11]
l [1, 9, 8, 3, 2, 5, 6, 11, 4, 7, 10, 0]
k [1, 9, 8, 3, 2, 5, 6, 11, 4, 7, 0, 10]
h [1, 9, 8, 3, 2, 5, 6, 0, 4, 7, 11, 10]
d [1, 9, 8, 0, 2, 5, 6, 3, 4, 7, 11, 10]
g [1, 9, 8, 6, 2, 5, 0, 3, 4, 7, 11, 10]
c [1, 9, 0, 6, 2, 5, 8, 3, 4, 7, 11, 10]
d [1, 9, 6, 0, 2, 5, 8, 3, 4, 7, 11, 10]
h [1, 9, 6, 3, 2, 5, 8, 0, 4, 7, 11, 10]
l [1, 9, 6, 3, 2, 5, 8, 10, 4, 7, 11, 0]
k [1, 9, 6, 3, 2, 5, 8, 10, 4, 7, 0, 11]
g [1, 9, 6, 3, 2, 5, 0, 10, 4, 7, 8, 11]
c [1, 9, 0, 3, 2, 5, 6, 10, 4, 7, 8, 11]
d [1, 9, 3, 0, 2, 5, 6, 10, 4, 7, 8, 11]
h [1, 9, 3, 10, 2, 5, 6, 0, 4, 7, 8, 11]
l [1, 9, 3, 10, 2, 5, 6, 11, 4, 7, 8, 0]
k [1, 9, 3, 10, 2, 5, 6, 11, 4, 7, 0, 8]
g [1, 9, 3, 10, 2, 5, 0, 11, 4, 7, 6, 8]
c [1, 9, 0, 10, 2, 5, 3, 11, 4, 7, 6, 8]
d [1, 9, 10, 0, 2, 5, 3, 11, 4, 7, 6, 8]
h [1, 9, 10, 11, 2, 5, 3, 0, 4, 7, 6, 8]
l [1, 9, 10, 11, 2, 5, 3, 8, 4, 7, 6, 0]
k [1, 9, 10, 11, 2, 5, 3, 8, 4, 7, 0, 6]
g [1, 9, 10, 11, 2, 5, 0, 8, 4, 7, 3, 6]
c [1, 9, 0, 11, 2, 5, 10, 8, 4, 7, 3, 6]
d [1, 9, 11, 0, 2, 5, 10, 8, 4, 7, 3, 6]
h [1, 9, 11, 8, 2, 5, 10, 0, 4, 7, 3, 6]
l [1, 9, 11, 8, 2, 5, 10, 6, 4, 7, 3, 0]
k [1, 9, 11, 8, 2, 5, 10, 6, 4, 7, 0, 3]
g [1, 9, 11, 8, 2, 5, 0, 6, 4, 7, 10, 3]
c [1, 9, 0, 8, 2, 5, 11, 6, 4, 7, 10, 3]
d [1, 9, 8, 0, 2, 5, 11, 6, 4, 7, 10, 3]
h [1, 9, 8, 6, 2, 5, 11, 0, 4, 7, 10, 3]
l [1, 9, 8, 6, 2, 5, 11, 3, 4, 7, 10, 0]
k [1, 9, 8, 6, 2, 5, 11, 10, 4, 7, 0, 3]
g [1, 9, 8, 6, 2, 5, 0, 10, 4, 7, 11, 3]
c [1, 9, 0, 6, 2, 5, 8, 10, 4, 7, 11, 3]
d [1, 9, 6, 0, 2, 5, 8, 10, 4, 7, 11, 3]
h [1, 9, 6, 10, 2, 5, 8, 0, 4, 7, 11, 3]
l [1, 9, 6, 10, 2, 5, 8, 3, 4, 7, 11, 0]
k [1, 9, 6, 10, 2, 5, 8, 3, 4, 7, 0, 11]
g [1, 9, 6, 10, 2, 5, 0, 3, 4, 7, 8, 11]
d [1, 9, 6, 0, 2, 5, 10, 3, 4, 7, 8, 11]
c [1, 9, 0, 6, 2, 5, 10, 3, 4, 7, 8, 11]
h [1, 9, 3, 6, 2, 5, 10, 0, 4, 7, 8, 11]
d [1, 9, 3, 0, 2, 5, 10, 6, 4, 7, 8, 11]
c [1, 9, 0, 3, 2, 5, 10, 6, 4, 7, 8, 11]
g [1, 9, 10, 3, 2, 5, 0, 6, 4, 7, 8, 11]
d [1, 9, 10, 0, 2, 5, 3, 6, 4, 7, 8, 11]
h [1, 9, 10, 6, 2, 5, 3, 0, 4, 7, 8, 11]
l [1, 9, 10, 6, 2, 5, 3, 11, 4, 7, 8, 0]
k [1, 9, 10, 6, 2, 5, 3, 11, 4, 7, 0, 8]
h [1, 9, 10, 6, 2, 5, 3, 0, 4, 7, 11, 8]
d [1, 9, 10, 0, 2, 5, 3, 6, 4, 7, 11, 8]
g [1, 9, 10, 3, 2, 5, 0, 6, 4, 7, 11, 8]
c [1, 9, 0, 3, 2, 5, 10, 6, 4, 7, 11, 8]
d [1, 9, 3, 0, 2, 5, 10, 6, 4, 7, 11, 8]
h [1, 9, 3, 6, 2, 5, 10, 0, 4, 7, 11, 8]
l [1, 9, 3, 6, 2, 5, 10, 8, 4, 7, 11, 0]
g [1, 9, 3, 6, 2, 5, 0, 8, 4, 7, 11, 10]
c [1, 9, 0, 6, 2, 5, 3, 8, 4, 7, 11, 10]
d [1, 9, 6, 0, 2, 5, 3, 8, 4, 7, 11, 10]
h [1, 9, 6, 8, 2, 5, 3, 0, 4, 7, 11, 10]
l [1, 9, 6, 8, 2, 5, 3, 10, 4, 7, 11, 0]
k [1, 9, 6, 8, 2, 5, 3, 10, 4, 7, 0, 11]
g [1, 9, 6, 8, 2, 5, 0, 10, 4, 7, 3, 11]
c [1, 9, 0, 8, 2, 5, 6, 10, 4, 7, 3, 11]
d [1, 9, 8, 0, 2, 5, 6, 10, 4, 7, 3, 11]
h [1, 9, 8, 10, 2, 5, 6, 0, 4, 7, 3, 11]
l [1, 9, 8, 10, 2, 5, 6, 11, 4, 7, 3, 0]
k [1, 9, 8, 10, 2, 5, 6, 11, 4, 7, 0, 3]
g [1, 9, 8, 10, 2, 5, 0, 11, 4, 7, 6, 3]
c [1, 9, 0, 10, 2, 5, 8, 11, 4, 7, 6, 3]
d [1, 9, 10, 0, 2, 5, 8, 11, 4, 7, 6, 3]
h [1, 9, 10, 11, 2, 5, 8, 0, 4, 7, 6, 3]
l [1, 9, 10, 11, 2, 5, 8, 3, 4, 7, 6, 0]
k [1, 9, 10, 11, 2, 5, 8, 3, 4, 7, 0, 6]
g [1, 9, 10, 11, 2, 5, 0, 3, 4, 7, 8, 6]
c [1, 9, 0, 11, 2, 5, 10, 3, 4, 7, 8, 6]
d [1, 9, 11, 0, 2, 5, 10, 3, 4, 7, 8, 6]
h [1, 9, 11, 3, 2, 5, 10, 0, 4, 7, 8, 6]
l [1, 9, 11, 3, 2, 5, 10, 6, 4, 7, 8, 0]
k [1, 9, 11, 3, 2, 5, 10, 6, 4, 7, 0, 8]
g [1, 9, 11, 3, 2, 5, 0, 6, 4, 7, 10, 8]
c [1, 9, 0, 3, 2, 5, 11, 6, 4, 7, 10, 8]
d [1, 9, 3, 0, 2, 5, 11, 6, 4, 7, 10, 8]
h [1, 9, 3, 6, 2, 5, 11, 0, 4, 7, 10, 8]
l [1, 9, 3, 6, 2, 5, 11, 8, 4, 7, 10, 0]
g [1, 9, 3, 6, 2, 5, 0, 8, 4, 7, 10, 11]
c [1, 9, 0, 6, 2, 5, 3, 8, 4, 7, 10, 11]
d [1, 9, 6, 0, 2, 5, 3, 8, 4, 7, 10, 11]
g [1, 9, 6, 3, 2, 5, 0, 8, 4, 7, 10, 11]
l [1, 9, 6, 3, 2, 5, 11, 8, 4, 7, 10, 0]
k [1, 9, 6, 3, 2, 5, 11, 8, 4, 7, 0, 10]
h [1, 9, 6, 3, 2, 5, 11, 0, 4, 7, 8, 10]
d [1, 9, 6, 0, 2, 5, 11, 3, 4, 7, 8, 10]
g [1, 9, 6, 11, 2, 5, 0, 3, 4, 7, 8, 10]
c [1, 9, 0, 11, 2, 5, 6, 3, 4, 7, 8, 10]
d [1, 9, 11, 0, 2, 5, 6, 3, 4, 7, 8, 10]
h [1, 9, 11, 3, 2, 5, 6, 0, 4, 7, 8, 10]
l [1, 9, 11, 3, 2, 5, 6, 10, 4, 7, 8, 0]
k [1, 9, 11, 3, 2, 5, 6, 10, 4, 7, 0, 8]
g [1, 9, 11, 3, 2, 5, 0, 10, 4, 7, 6, 8]
c [1, 9, 0, 3, 2, 5, 11, 10, 4, 7, 6, 8]
d [1, 9, 3, 0, 2, 5, 11, 10, 4, 7, 6, 8]
h [1, 9, 10, 3, 2, 5, 11, 0, 4, 7, 6, 8]
d [1, 9, 10, 0, 2, 5, 11, 3, 4, 7, 6, 8]
c [1, 9, 0, 10, 2, 5, 11, 3, 4, 7, 6, 8]
g [1, 9, 11, 10, 2, 5, 0, 3, 4, 7, 6, 8]
d [1, 9, 11, 0, 2, 5, 10, 3, 4, 7, 6, 8]
c [1, 9, 0, 11, 2, 5, 10, 3, 4, 7, 6, 8]
h [1, 9, 3, 11, 2, 5, 10, 0, 4, 7, 6, 8]
l [1, 9, 3, 11, 2, 5, 10, 8, 4, 7, 6, 0]
k [1, 9, 3, 11, 2, 5, 10, 8, 4, 7, 0, 6]
g [1, 9, 3, 11, 2, 5, 0, 8, 4, 7, 10, 6]
c [1, 9, 0, 11, 2, 5, 3, 8, 4, 7, 10, 6]
d [1, 9, 11, 0, 2, 5, 3, 8, 4, 7, 10, 6]
h [1, 9, 11, 8, 2, 5, 3, 0, 4, 7, 10, 6]
k [1, 9, 11, 8, 2, 5, 3, 10, 4, 7, 0, 6]
l [1, 9, 11, 8, 2, 5, 3, 10, 4, 7, 6, 0]
h [1, 9, 11, 8, 2, 5, 3, 0, 4, 7, 6, 10]
d [1, 9, 11, 0, 2, 5, 3, 8, 4, 7, 6, 10]
g [1, 9, 11, 3, 2, 5, 0, 8, 4, 7, 6, 10]
c [1, 9, 0, 3, 2, 5, 11, 8, 4, 7, 6, 10]
d [1, 9, 3, 0, 2, 5, 11, 8, 4, 7, 6, 10]
h [1, 9, 3, 8, 2, 5, 11, 0, 4, 7, 6, 10]
l [1, 9, 3, 8, 2, 5, 11, 10, 4, 7, 6, 0]
k [1, 9, 3, 8, 2, 5, 11, 10, 4, 7, 0, 6]
g [1, 9, 3, 8, 2, 5, 0, 10, 4, 7, 11, 6]
c [1, 9, 0, 8, 2, 5, 3, 10, 4, 7, 11, 6]
d [1, 9, 8, 0, 2, 5, 3, 10, 4, 7, 11, 6]
h [1, 9, 8, 10, 2, 5, 3, 0, 4, 7, 11, 6]
l [1, 9, 8, 10, 2, 5, 3, 6, 4, 7, 11, 0]
k [1, 9, 8, 10, 2, 5, 3, 6, 4, 7, 0, 11]
h [1, 9, 8, 10, 2, 5, 3, 0, 4, 7, 6, 11]
d [1, 9, 8, 0, 2, 5, 3, 10, 4, 7, 6, 11]
g [1, 9, 8, 3, 2, 5, 0, 10, 4, 7, 6, 11]
c [1, 9, 0, 3, 2, 5, 8, 10, 4, 7, 6, 11]
d [1, 9, 3, 0, 2, 5, 8, 10, 4, 7, 6, 11]
h [1, 9, 3, 10, 2, 5, 8, 0, 4, 7, 6, 11]
k [1, 9, 3, 10, 2, 5, 8, 6, 4, 7, 0, 11]
l [1, 9, 3, 10, 2, 5, 8, 6, 4, 7, 11, 0]
h [1, 9, 3, 10, 2, 5, 8, 0, 4, 7, 11, 6]
k [1, 9, 3, 10, 2, 5, 8, 11, 4, 7, 0, 6]
j [1, 9, 3, 10, 2, 5, 8, 11, 4, 0, 7, 6]
f [1, 9, 3, 10, 2, 0, 8, 11, 4, 5, 7, 6]
b [1, 0, 3, 10, 2, 9, 8, 11, 4, 5, 7, 6]
c [1, 3, 0, 10, 2, 9, 8, 11, 4, 5, 7, 6]
d [1, 3, 10, 0, 2, 9, 8, 11, 4, 5, 7, 6]
h [1, 3, 10, 11, 2, 9, 8, 0, 4, 5, 7, 6]
l [1, 3, 10, 11, 2, 9, 8, 6, 4, 5, 7, 0]
k [1, 3, 10, 11, 2, 9, 8, 6, 4, 5, 0, 7]
g [1, 3, 10, 11, 2, 9, 0, 6, 4, 5, 8, 7]
c [1, 3, 0, 11, 2, 9, 10, 6, 4, 5, 8, 7]
d [1, 3, 11, 0, 2, 9, 10, 6, 4, 5, 8, 7]
h [1, 3, 11, 6, 2, 9, 10, 0, 4, 5, 8, 7]
l [1, 3, 11, 6, 2, 9, 10, 7, 4, 5, 8, 0]
k [1, 3, 11, 6, 2, 9, 10, 7, 4, 5, 0, 8]
g [1, 3, 11, 6, 2, 9, 0, 7, 4, 5, 10, 8]
c [1, 3, 0, 6, 2, 9, 11, 7, 4, 5, 10, 8]
d [1, 3, 6, 0, 2, 9, 11, 7, 4, 5, 10, 8]
h [1, 3, 6, 7, 2, 9, 11, 0, 4, 5, 10, 8]
l [1, 3, 6, 7, 2, 9, 11, 8, 4, 5, 10, 0]
k [1, 3, 6, 7, 2, 9, 11, 8, 4, 5, 0, 10]
g [1, 3, 6, 7, 2, 9, 0, 8, 4, 5, 11, 10]
c [1, 3, 0, 7, 2, 9, 6, 8, 4, 5, 11, 10]
d [1, 3, 7, 0, 2, 9, 6, 8, 4, 5, 11, 10]
h [1, 3, 7, 8, 2, 9, 6, 0, 4, 5, 11, 10]
l [1, 3, 7, 8, 2, 9, 6, 10, 4, 5, 11, 0]
k [1, 3, 7, 8, 2, 9, 6, 10, 4, 5, 0, 11]
g [1, 3, 7, 8, 2, 9, 0, 10, 4, 5, 6, 11]
c [1, 3, 0, 8, 2, 9, 7, 10, 4, 5, 6, 11]
d [1, 3, 8, 0, 2, 9, 7, 10, 4, 5, 6, 11]
h [1, 3, 8, 10, 2, 9, 7, 0, 4, 5, 6, 11]
l [1, 3, 8, 10, 2, 9, 7, 11, 4, 5, 6, 0]
k [1, 3, 8, 10, 2, 9, 7, 11, 4, 5, 0, 6]
h [1, 3, 8, 10, 2, 9, 7, 0, 4, 5, 11, 6]
d [1, 3, 8, 0, 2, 9, 7, 10, 4, 5, 11, 6]
g [1, 3, 8, 7, 2, 9, 0, 10, 4, 5, 11, 6]
c [1, 3, 0, 7, 2, 9, 8, 10, 4, 5, 11, 6]
d [1, 3, 7, 0, 2, 9, 8, 10, 4, 5, 11, 6]
h [1, 3, 7, 10, 2, 9, 8, 0, 4, 5, 11, 6]
l [1, 3, 7, 10, 2, 9, 8, 6, 4, 5, 11, 0]
k [1, 3, 7, 10, 2, 9, 8, 6, 4, 5, 0, 11]
g [1, 3, 7, 10, 2, 9, 0, 6, 4, 5, 8, 11]
c [1, 3, 0, 10, 2, 9, 7, 6, 4, 5, 8, 11]
d [1, 3, 10, 0, 2, 9, 7, 6, 4, 5, 8, 11]
